HR,mBP
-0.591528707934964,-0.015607767437227915
-0.591528707934964,-0.003087057996152054
-0.591528707934964,0.009433651444923807
-0.591528707934964,0.0189208984375
-0.591528707934964,0.01941160894745031
-0.591528707934964,-0.02406402132404384
-0.591528707934964,0.021801165680387147
-0.591528707934964,0.030025273413207376
-0.5965136866415701,0.01671346028645826
-0.6182009789251512,0.0240702463026663
-0.6382258630567981,0.02786763509114576
-0.6482639312744141,0.02211621033018507
-0.6487824839930381,0.010703319340795936
-0.6272050180742818,-0.004996835888914752
-0.5936280527422505,-0.0076388079135572
-0.6153802564067226,-0.010878074228467094
-0.6489767874440839,0.020492250053443684
-0.6569323385915449,0.024588589644550574
-0.6223474933255103,0.004986663362873234
-0.6481990198935232,0.021040124086598277
-0.6428470919209142,0.03502590502079439
-0.6374951639483052,0.033758362727378755
-0.646150896626134,0.012537031031366608
-0.6492408629386656,0.02635435797088781
-0.6523308292511971,0.020463326677160998
-0.6364303096648185,-0.014030874072022748
-0.6513660184798702,0.003503979735113516
-0.6254311838457661,0.008814341986357332
-0.5994963492116621,-0.0041304251447839
-0.5735615145775579,-0.006490299357703622
-0.5889511108398438,0.05662931375835667
-0.6040254408313381,0.056253765352922924
-0.6048843014624812,0.06394548558477142
-0.6091544243597216,0.06026432170203666
-0.5735231830227759,0.05086559086889775
-0.5763076659171812,-0.001079957876632509
-0.6106395106161795,0.052651780161691475
-0.6186867990801411,0.045270853374727915
-0.6049557962725239,0.04415529165694965
-0.5823906929262223,0.03923733080204439
-0.5772195016184161,-0.0206440028859608
-0.5782609447356193,0.02639466850318728
-0.5793023878528225,0.0393304397810752
-0.6085873880693989,0.0522662110589629
-0.6089418472782258,0.05350839795164797
-0.6139456841253466,0.05800708372201502
-0.5956753761537613,0.039894673361707156
-0.5774850537700038,0.015079858884289532
-0.5843810727519374,0.006760478612795495
-0.591277091733871,-0.0011713587822606009
-0.6419267346782069,-0.005529071561139576
-0.6484810818908036,-0.01394972160680974
-0.6550354291034001,-0.024076623110035777
-0.6615897763159968,-0.03667992738942005
-0.6615164356846963,-0.047938104885727584
-0.6379603109052104,-0.04637753311081316
-0.6094376963953818,-0.046518771802608105
-0.6231722062633884,-0.04666001049440294
-0.6502698467623803,-0.003256271134561617
-0.633454845797631,-0.0001709591689987855
-0.6274708470990581,-0.0312417253332945
-0.6214868484004852,-0.009072071284203953
-0.6526519406226374,0.005549264784476149
-0.6637433575045678,-0.004860417759833591
-0.6280887357650264,-0.0044219363388137145
-0.637694574171497,-0.025670141723025508
-0.6770767704133065,-0.0046786028354322
-0.6854492310554751,-0.020751345810012478
-0.6403444966962261,-0.04336365657066232
-0.6679765639766571,-0.04386286949043838
-0.6889991760253906,-0.03850953970382465
-0.6753454516010899,-0.04100097352592502
-0.6644934377362651,-0.02620723591515084
-0.6690283129292149,-8.206343769434632e-05
-0.6607610640987274,0.008936032726990062
-0.6687192609233241,0.011234644040539532
-0.6458575341009325,-0.007266903398048807
-0.6789820271153604,0.006381058574315812
-0.6908800678868448,0.007673500782221732
-0.6978868053805444,-0.012823683705495914
-0.6585185143255419,-0.04265810838386197
-0.6811789235761089,-0.0507237828193019
-0.6939474536526588,-0.04284804614622206
-0.6869024461315525,-0.05717286067222482
-0.6712162879205519,-0.05484798298546334
-0.6716770664338143,-0.052523105298701855
-0.6328841793921687,-0.05019822761194026
-0.6387895768688572,-0.03294471247279229
-0.6607610640987274,-0.015691197333644324
-0.6823478821785219,-0.005172577663440592
-0.6842889478129726,-2.178742517877641e-05
-0.6792233990084741,-0.004029459028101701
-0.6380267604704826,-0.007669173662935291
-0.6206935144239856,-0.04757067931825254
-0.6494944172520791,-0.010611766606421047
-0.6574722413093813,-0.013335270668143662
-0.6531332077518586,-0.027818138919659563
-0.6145061369865171,-0.04070050443582862
-0.607237785093246,-0.01720925705942944
-0.6352959294472971,0.02672793260261197
-0.6369298504244897,0.037256041569496245
-0.6305266964820124,0.03259224203688582
-0.6068820338095389,0.03423502907824161
-0.5889511108398438,-0.001809495005441586
-0.6085873880693989,0.016447608150653048
-0.6267284885529549,0.030896087190998234
-0.6264559222805884,0.019224252273787323
-0.6247486606720956,0.013348024282882509
-0.5968412583874119,0.006595061193058083
-0.6087328387844947,-0.027371534660680985
-0.6206244191815776,-0.005317270459227252
-0.6283262929608745,0.0030585141917365277
-0.6234124706637475,-0.004771977514769876
-0.5880249392601751,-0.01873817254061727
-0.5924908422654676,-0.011058370865399514
-0.6136653654036983,0.02092906135824779
-0.6248170791133758,0.01591058987290106
-0.5859061210386215,-0.00427868591612246
-0.6040970586961316,-0.008206875170048145
-0.6170887485627206,0.020455735239816475
-0.6310329437255859,0.011513705277324426
-0.6336895727342176,0.006661030783582156
-0.6374620006930444,-0.002716671768112522
-0.6167406266735447,-0.011790261339785446
-0.5876910301946825,-0.041886211034670384
-0.6162527145877961,-0.02405559482859143
-0.6242352147256174,-0.0027228208323616387
-0.6285977517404864,-9.291919309706298e-05
-0.6159039774248677,0.0002560591816309632
-0.6274770921276462,0.00043817776352605975
-0.6192412222585371,-0.0024374587025808303
-0.6125418140042213,-0.005323950924090437
-0.6142260028469947,-0.01135177991876557
-0.6085159547867314,-0.022561068558574315
-0.6028059067264679,-0.012405471422185954
-0.5970958586662046,0.026814854560206713
-0.6164618461362777,0.026683547998937573
-0.6002229567497007,0.026552241437668433
-0.5839840673631238,0.026420934876399294
-0.5898385817004788,0.024102003815557715
-0.6037387232626639,0.021783072754715915
-0.6086228278375441,0.019464141693874337
-0.5962222314650012,-0.02209996465426778
-0.6296478394539126,-0.00447705017393496
-0.6373773390246975,-0.018520829689443463
-0.6451068385954826,-0.04699927182932995
-0.6277830062373992,-0.04775608029305667
-0.5991278617612777,-0.04851288875678339
-0.6179231828258884,-0.04926969722051022
-0.6432737535045994,-0.05002650568423683
-0.6480044088056011,-0.050783314147963665
-0.6419267346782069,-0.051540122611690276
-0.6487176341395224,-0.05229693107541711
-0.6518487007387223,-0.04683089374902827
-0.6414658331101941,-0.03759446784631526
-0.6403774753693612,-0.027476676067902717
-0.6275110552387853,-0.008943775993081493
-0.6029137026879094,-0.0263824462890625
-0.6239954425442603,0.006835178356265459
-0.6392864104240171,0.023165195142451855
-0.6017632022980721,0.02264100639381228
-0.6221080287810294,-0.009438813622318132
-0.6424528552639869,0.03424413880305499
-0.6131390602357926,0.026583163892451855
-0.6223474933255103,0.007637745112329064
-0.6489767874440839,0.024107292516907686
-0.6619878584338772,0.011905119786808083
-0.6463789170788181,0.002339453246462897
-0.6280547726538874,-0.00538483425159364
-0.59948976578251,0.0013503269176577959
-0.6114154323454826,0.008085488086909232
-0.6225881884174962,0.0328602956895212
-0.6369298504244897,0.032776941707478136
-0.6040970586961316,0.03361663059215636
-0.5986206916070753,0.015243682102184408
-0.6125418140042213,0.04875555085898631
-0.6244749253795994,0.047375047977884055
-0.5927846354822959,0.04252601737406714
-0.5986206916070753,0.037658615491876546
-0.6247486606720956,0.062200593711131846
-0.638259026312059,0.058854364044037544
-0.5789999192760837,0.021860302977301016
-0.5930414507465978,0.07066641280900177
-0.5968076029131489,0.07408233187091895
-0.6005737550797001,0.05872242486298984
-0.6242010055049774,0.05680437230352142
-0.6206274955503402,0.04983505324937809
-0.6170539855957031,0.034811067343944346
-0.5838150516633065,0.044832941311508945
-0.5762695804719002,0.05485481527907332
-0.5808491245392831,0.05822776680562036
-0.5729874026390813,0.06952800086481647
-0.5689874464465725,0.07423833590834894
-0.5654984751055318,0.020295479997473498
-0.5970958586662046,0.07628415235832553
-0.5796046103200605,0.07753059045592359
-0.5720673222695627,0.04178721869169766
-0.5913138851042716,0.06468754858519898
-0.5903923896051222,0.07281076611571047
-0.6023028589064074,0.04833923643501237
-0.6091544243597216,0.0667208391635572
-0.6156247046685988,0.06139757146882774
-0.5921601326234879,0.05690966553949006
-0.5483870967741935,0.04857920176947306
-0.5586007641207787,0.06366612069049293
-0.5487498621786795,0.12624271829329903
-0.5503186871928554,0.12014026546952739
-0.5531052989344443,0.168239156998212
-0.5558919106760332,0.15930509804493154
-0.5586785224176223,0.15783114457011815
-0.5614651341592112,0.12472154607820274
-0.5642517459008001,0.16350498484141784
-0.5874310770342427,0.14703323592000928
-0.6000320680679814,0.13997137724463626
-0.6153453703849546,0.1514472012496113
-0.5817897550521358,0.1601207220732277
-0.5673624469387916,0.15469405900186572
-0.5771814777005103,0.2163694770775031
-0.5850483679002332,0.2106388528548664
-0.5704528439429499,0.19717984175800685
-0.5602558505150579,0.1776079016538401
-0.5720289291874054,0.21685426626632465
-0.5918659087150328,0.22211543600357597
-0.5991640398579259,0.22099979837142403
-0.6080195519231981,0.24098744558457708
-0.5763076659171812,0.24081770104555345
-0.600645988218246,0.25586818106731957
-0.6212454765073715,0.25186946736046334
-0.6164967936854209,0.2393589304454291
-0.6195874367990801,0.21952341563666056
-0.6464115265877016,0.21590624757074006
-0.6112039627567414,0.20091634721898322
-0.6008949125966718,0.21660010494402981
-0.5905858624366023,0.2471472896746736
-0.6184438890026462,0.23903523155705853
-0.6318417210732736,0.2497508490263527
-0.6002848840528918,0.23405069379664178
-0.631302741266066,0.23550339124689046
-0.6440930520334551,0.2287362321692319
-0.6347611335016066,0.21414533776430345
-0.6272050180742818,0.17844660365166365
-0.6437982743786228,0.19440775249727915
-0.6408725246306388,0.20005077153296025
-0.6086228278375441,0.1809408463055815
-0.628020748015373,0.18715899263448388
-0.6371959563224546,0.20270382705612566
-0.6422228044079197,0.21678579150147703
-0.6153453703849546,0.21371050023320892
-0.6120493488927041,0.20078531901041674
-0.6283262929608745,0.21207287536924757
-0.6435360447052987,0.21271344085237875
-0.6014750695997668,0.19458554395988803
-0.6019069302466609,0.18122309594605102
-0.6023387908935547,0.21294406871890548
-0.5796423266010899,0.22235107421875
-0.5811291048603673,0.19060732713386197
-0.5826158831196446,0.20688959377915106
-0.6069175966324345,0.213104248046875
-0.5950548110469696,0.19116544960743154
-0.5844508140317856,0.15588545917871577
-0.6086582676056893,0.16630774350901745
-0.6369298504244897,0.16089611148359761
-0.6154152039558657,0.15370823494830543
-0.6103216601956275,0.12582928861551612
-0.6334213133781187,0.14393456302472019
-0.6404105770972468,0.14680245622473564
-0.6356299000401651,0.12648776989078048
-0.6040970586961316,0.1009143430795243
-0.6350954732587261,0.11086732475318728
-0.6326490217639553,0.13085254270639002
-0.6424528552639869,0.13148096188976988
-0.6217623679868637,0.12660923288829284
-0.6195528584141885,0.11637020585548807
-0.6206244191815776,0.10639961204718595
-0.6145410845356603,0.10717242036885888
-0.5973866985690209,0.09800530428910137
-0.6035236235587828,0.07391729402304881
-0.6269667840773059,0.10510147626127186
-0.6507860614407447,0.0826240653422341
-0.6231722062633884,0.07806032095382465
-0.5944700548725743,0.07101121589319037
-0.6108512878417969,0.11000524112834276
-0.6247486606720956,0.12952935517723874
-0.61201415523406,0.1186385273340329
-0.6252957620928364,0.10674244135766475
-0.6438310069422568,0.1218638254042288
-0.640113276820029,0.11575074456817469
-0.5968776210661857,0.0885481953027829
-0.5994173480618384,0.10094091311023012
-0.6106042554301601,0.1282398736298973
-0.5942505251976751,0.12656034403179417
-0.5853095516081779,0.09953239782532641
-0.6083390020555066,0.11002680081040106
-0.6201062356272051,0.10861388249183768
-0.5982943504087387,0.086669921875
-0.5826158831196446,0.07661734054337677
-0.6083390020555066,0.06656475921175375
-0.6011869369014617,0.09082000884250618
-0.5862784847136466,0.0957524693427394
-0.5707608499834614,0.07747851319574006
-0.5974229997204197,0.10060962278451502
-0.6028777091733871,0.11369483150652981
-0.5814512929608745,0.0994728809565455
-0.5897646873228012,0.0855735664937034
-0.6089064690374559,0.10489650745296952
-0.591019292031565,0.11969115603622504
-0.5646715471821446,0.11894628420398012
-0.5597935338174143,0.11663028849891166
-0.5703984947614772,0.09150475649098255
-0.5810034557055401,0.09260991793959894
-0.5916084166496031,0.09249938661186263
-0.5994173480618384,0.07009637177880124
-0.5701832925119708,0.06432601903406132
-0.5865389916204637,0.05855566628932163
-0.600898435038905,0.05278531354458171
-0.6008624415243826,0.05736454446517403
-0.5886549180553806,0.04420395277032796
-0.5994535876858619,0.056896152781016784
-0.6128931353169103,0.07897053429143353
-0.6178884813862462,0.09203190590018662
-0.5970958586662046,0.08291899268306913
-0.6011508203321887,0.09297248498717359
-0.6117324829101562,0.0968874651401197
-0.6026263083181074,0.10080244529306581
-0.6017272087835497,0.07469807335393353
-0.6042029473089403,0.08158176099483061
-0.6066786858343309,0.08242220902324315
-0.6091544243597216,0.07174219539509474
-0.5959306532336819,0.04115583884775331
-0.6151006760135773,0.055175325763759275
-0.611168707570722,0.058991541316853136
-0.5891731631371282,0.04620376510999691
-0.561434591970136,0.0286946462754587
-0.5862413221789944,0.0526476807855254
-0.5865762772098664,0.061253789645522305
-0.5615130393735824,0.04621515226601369
-0.5490318421394594,0.017815357417016564
-0.5646026980492376,0.037751458770600044
