HR,mBP
-0.38784113237934725,0.004074324422807862
-0.37368897468813,-0.01363703030258867
-0.3682686590379284,-0.004699251545009275
-0.3705333586662046,-0.010441642495530146
-0.38205645161290325,-0.012994415131374337
-0.3856993644468246,-0.00608203185731504
-0.38349434637254287,-0.009450124863961462
-0.3713803445139239,-0.0030266301548895758
-0.3807258605957031,-0.005890575807485976
-0.38393611292685237,-0.005846014070273631
-0.3771624411306074,-0.01034978610366133
-0.37766499673166587,-0.004091936557447107
-0.382997082125756,-0.0011456238096626548
-0.3713803445139239,0.013736629960548807
-0.3771624411306074,0.013098190079874117
-0.365938002063382,0.002856278300878312
-0.36588102771389874,0.0008131188539723944
-0.37008113245810237,0.003674483417871688
-0.3745312844553301,0.0071206164004198325
-0.3696285370857485,0.009106840067241828
-0.37458739742156,0.022582855983753092
-0.3534435149162046,0.027114412677821775
-0.3278651083669355,0.03561067343944346
-0.32102384874897616,0.05263993751943419
-0.31418258913101693,0.05852117585898631
-0.3073413295130576,0.07738559400264311
-0.31121273963682117,0.0859163958041822
-0.31508414976058463,0.08643929400847328
-0.3204017146941154,0.09329861313549448
-0.33799140684066276,0.0930131750913401
-0.3525697031328755,0.08625224099230411
-0.3322261687247984,0.07504120632190614
-0.344114734280494,0.07833034838016939
-0.33270878945627524,0.08781622891402363
-0.3179343438917591,0.09642097131529859
-0.3150220071115801,0.10244993902557531
-0.3234718076644405,0.13820409063083017
-0.3243897961032006,0.1390025580107277
-0.3253673430412046,0.13585393345771135
-0.3239615655714466,0.14575529335743154
-0.32287056215347787,0.14784779714707708
-0.3217795587355091,0.1401512943097014
-0.33258819580078125,0.13234911866449006
-0.3450602869833669,0.12571511339785446
-0.3454735048355595,0.12638817023282023
-0.355361077093309,0.12498952381646444
-0.34935489777595763,0.12690757637593286
-0.36228106098790325,0.12795473924323697
-0.36690558156659525,0.1337161847014925
-0.3786127644200479,0.125319144025964
-0.37531596358104413,0.11790701643151436
-0.3720191627420406,0.13817129562150177
-0.36872236190303675,0.14107911978194965
-0.3718333500687795,0.13889157119675066
-0.3749443382345219,0.14432370010300066
-0.3780553264002646,0.1455992134056281
-0.3802043853267547,0.14373824845499072
-0.3823534442532447,0.14633983403296025
-0.37944781395696825,0.1484564785933613
-0.3873475597750756,0.14542020731304417
-0.3709852157100555,0.15689709411924757
-0.3568095545614919,0.1533364063471705
-0.35398741434979175,0.16165130767063118
-0.35116527413809184,0.17310663479477606
-0.3483431339263916,0.18879601018345782
-0.34552099371469136,0.19880653495219214
-0.34269885350299145,0.20670785476912323
-0.3398767132912913,0.2099398333041822
-0.34162425994873047,0.20607381792210822
-0.3433718066061696,0.20607973924323697
-0.3451193532636089,0.20650258230332708
-0.3709288566343246,0.18995051597481338
-0.3609035861107611,0.18284067941542292
-0.3630251320459509,0.1823448067280784
-0.36514667798114087,0.16788919173662942
-0.3672682239163306,0.15180475794853865
-0.3693897698515204,0.15011232290694965
-0.37151131578671037,0.15134532416044766
-0.3648251154089488,0.1479048847559079
-0.358138915031187,0.15471410039645517
-0.3623384045016381,0.16233317057291674
-0.3565201297883065,0.17437820054998454
-0.34559151434129287,0.16485732348997195
-0.32877632879441787,0.16433457711442778
-0.3261240682294292,0.16304646202580853
-0.3234718076644405,0.17069726441036992
-0.3392449655840474,0.1746662196828359
-0.32157024260490175,0.17857520260027981
-0.3184513584260018,0.1725914798565764
-0.31533247424710187,0.1812695555425996
-0.3298072814941406,0.19168121186061882
-0.3460042399744834,0.1908728756121736
-0.35576703471522175,0.18548204412507774
-0.3267699210874496,0.18243028631257774
-0.3283512976861769,0.1837885462822606
-0.339781484296245,0.18294483393578975
-0.3450602869833669,0.17776155234569346
-0.343582276375063,0.17795589314171334
-0.33174317882907,0.18222638030550375
-0.322981680593183,0.18167068709188428
-0.3210169884466356,0.1922983957167288
-0.33930464713804187,0.18835980619364112
-0.33818841749621975,0.19112066012709894
-0.33707218785439763,0.19011115078902363
-0.3359559582125756,0.20569925640352915
-0.34688789613785287,0.2007613300684079
-0.33793160223191787,0.20308598001204903
-0.33113898000409525,0.20053070220188118
-0.3248788156817036,0.20630474944612875
-0.33258819580078125,0.20217500753070583
-0.3224297800371724,0.20990111697372504
-0.31844474423316216,0.1194261389585276
-0.31445970842915194,0.14041505880023708
-0.3104746726251417,0.16140397864194655
-0.3064896368211315,0.13497955170436882
-0.30978842704526843,0.1499726404598103
-0.31308721726940525,0.15874409082517094
-0.31638600749354207,0.16203254965407332
-0.3196847977176789,0.15747738358986307
-0.3229835879418158,0.16529519759600442
-0.3262823781659526,0.15745552025031095
-0.3441739236154864,0.15576551446867226
-0.3446466384395477,0.15430750301228224
-0.3451193532636089,0.15928095727417602
-0.3478877159856981,0.1615652207711442
-0.33882744081558724,0.16358560590601678
-0.3306550056703629,0.151423971451337
-0.3307760915448589,0.1576908548079914
-0.3253673430412046,0.1651212018520678
-0.3432268942556074,0.1643983451881219
-0.3302918711016255,0.17117977616798807
-0.3351158634308846,0.17886959854050066
-0.320463365124118,0.19025979113222946
-0.3330704473680065,0.1886343125680192
-0.3378717976231729,0.19373408834732597
-0.3572722404233871,0.18865298750388693
-0.35075993691721274,0.18865101373017734
-0.35721452774540075,0.1886572387087997
-0.35951842031171244,0.18185333707439355
-0.35671366414716166,0.17827321522271444
-0.3539089079826109,0.1732947506121736
-0.35367621144940775,0.17484082274175994
-0.3534435149162046,0.1749921960024099
-0.33846922843687,0.193180520736163
-0.3339390908518145,0.11842866204864344
-0.3294089532667591,0.14222912764667872
-0.3248788156817036,0.166029593244714
-0.30544268700384325,0.1375683836675996
-0.31009489490139874,0.14907518073694037
-0.28809504355153726,0.1463739955010106
-0.2818299570391255,0.16206625563588317
-0.28238696436728206,0.17003847947761197
-0.2829439716954385,0.18422414295708944
-0.2934983776461694,0.1929837506801928
-0.30405278359690024,0.20261500723919457
-0.2818299570391255,0.2149070625874534
-0.2802536256851689,0.22938378177472019
-0.28025542920635593,0.23390417905589245
-0.280257232727543,0.2479976824860075
-0.28025903624873005,0.25006270527246577
-0.2802608397699171,0.25805041564637743
-0.28664641226491616,0.2585874339241294
-0.2930319847599152,0.256704150147699
-0.29941755725491437,0.25482086637126855
-0.3179343438917591,0.25293758259483834
-0.3110335565382435,0.24191208265314046
-0.3211780671150454,0.23621865647349183
-0.3223912639002646,0.12035601411885888
-0.3236044606854839,0.13022457900925066
-0.3248176574707031,0.14009314389964245
-0.31855207873928937,0.0963578105565921
-0.321256822155368,0.1050881153315455
-0.3239615655714466,0.10715283446050994
-0.3174395407399824,0.12715885295203666
-0.3184474822013609,0.10072515497160195
-0.3194554236627394,0.07429145699116724
-0.320463365124118,0.10599529209421643
-0.3015906426214403,0.0868275201142723
-0.29944914130754363,0.13775224828008392
