HR,mBP
-0.6366302121070124,-0.2650028057952425
-0.6640560396255986,-0.249277978394162
-0.6889991760253906,-0.24909593572664024
-0.6711855857603012,-0.2749804596402752
-0.6944419491675593,-0.2882975867731654
-0.6999283452187814,-0.2956104942815221
-0.6948778090938446,-0.32712126015430654
-0.7008451646374119,-0.33484995068602297
-0.6768038349766885,-0.34287819933535446
-0.6458575341009325,-0.35498312575307056
-0.6753454516010899,-0.3401376904539801
-0.6694606657951109,-0.33274917222967193
-0.6758320716119581,-0.331974466048663
-0.671707768594065,-0.3281584023243159
-0.6592463216473979,-0.3213637622434702
-0.6458575341009325,-0.3318492832468517
-0.6505280156289377,-0.32521224140527827
-0.6594675125614289,-0.31590005295786694
-0.6518487007387223,-0.32183928987873134
-0.6361636500204764,-0.32247590781444346
-0.6476798519011466,-0.3051717577882074
-0.6580115902808406,-0.300638379149176
-0.6592146965765184,-0.3038140292191387
-0.6503343889790196,-0.3083562898398632
-0.6474199602680821,-0.2939138080350202
-0.6461183486446258,-0.2935576937091884
-0.6321446203416394,-0.30289630035855875
-0.6574405547111265,-0.28688284650963936
-0.6543819673599736,-0.28747292893442944
-0.6307292446013419,-0.29943285889886506
-0.6334213133781187,-0.2793717265722171
-0.6337566375732422,-0.2767676358199238
-0.6178537799466041,-0.2927322008123445
-0.6398818723617061,-0.2849707152712998
-0.6377278604815083,-0.2760440200122435
-0.6422555984989289,-0.2899904013866216
-0.6430112161943989,-0.3001031828163868
-0.6505280156289377,-0.2861801830690298
-0.6644934377362651,-0.2984841569739195
-0.6518808180286038,-0.3021568184468284
-0.6647431158250379,-0.28944503252779075
-0.6414329159644343,-0.29956958068544004
-0.6489767874440839,-0.29975913887593286
-0.6716770664338143,-0.27939123656619247
-0.6780153089954006,-0.2825249059876399
-0.6682552829865487,-0.2882622106751399
-0.68639890609249,-0.2971443441969839
-0.6816889239895728,-0.2941646291248834
-0.6724133030060799,-0.30558169540481184
-0.6667359259820753,-0.3173790926957012
-0.6909387034754599,-0.3277766289402596
-0.6716770664338143,-0.3200185595460199
-0.6672325749551096,-0.3306224310576026
-0.6634929410872921,-0.3379584924498601
-0.6709395993140437,-0.33404708027246577
-0.6833046328636907,-0.31816738754955687
-0.6724133030060799,-0.32135928329543684
-0.6476798519011466,-0.32434157945623443
-0.6126121397941343,-0.3271328750534437
-0.5621404340190272,-0.3222826298196517
-0.5549611430014334,-0.3114924644356343
-0.5477818519838394,-0.31653583583547107
-0.5409104131883191,-0.28982468030939057
-0.5391538681522492,-0.26087746691347946
-0.5373973231161795,-0.2541616259522699
-0.5356407780801096,-0.25302617466864896
-0.5348530738584457,-0.26605930613048046
-0.5340653696367818,-0.28001768197586285
-0.5649144572596396,-0.28019137406230565
-0.5704528439429499,-0.290953906614389
-0.5640176342379662,-0.3023204139216029
-0.5732554158856792,-0.29958544678949006
-0.5789999192760837,-0.3055880722121813
-0.5557897014002646,-0.317054103262982
-0.5668195293795678,-0.3143674176723803
-0.5763076659171812,-0.3157940764925373
-0.5808867792929373,-0.3228238993023166
-0.5726042101460118,-0.31791952712025806
-0.5820527230539629,-0.3283407486493315
-0.5874310770342427,-0.3277442135027985
-0.6006098101215978,-0.329854101683963
-0.6004654361355689,-0.3383714666414024
-0.6003210621495401,-0.3454843397757307
-0.5766498196509577,-0.339975537352301
-0.5643297626126197,-0.34817694668746113
-0.5557500162432271,-0.34084118895269744
-0.5614737849081717,-0.33773568376379814
-0.5739056987147177,-0.33784621509153456
-0.5536008034982989,-0.3337666525769589
-0.5396393806703629,-0.3580750422691231
-0.5522826410108996,-0.35553229033057365
-0.5360131417551348,-0.36727168904015084
-0.5242514456472089,-0.3712275111260106
-0.5276707064720891,-0.35496938525147703
-0.5429127600885206,-0.3504966621968284
-0.5405827183877268,-0.3541345548866993
-0.5457995014805948,-0.34922843667405157
-0.5140664500574912,-0.36336657775575254
-0.5150166788408833,-0.3587675331836909
-0.5031844723609187,-0.3556879147961365
-0.4866163192256805,-0.35151254834227297
-0.4623265420236895,-0.35039691071012125
-0.4593537853610131,-0.322688619888837
-0.4592576796008695,-0.3025334296534904
-0.4542808532714844,-0.29420418051344843
-0.4400631073982485,-0.2885404368538168
-0.43050667547410537,-0.27893172686372825
-0.44487737840221775,-0.25371380706331625
-0.44125833818989413,-0.2556645787177394
-0.43172307168283774,-0.27032706037682686
-0.42392090828188,-0.26736169312130753
-0.43691302884009575,-0.25928000075307056
-0.45316314697265625,-0.2655251725989195
-0.433290296985257,-0.2795286415821284
-0.44016290480090725,-0.28823260406949625
-0.44090997019121725,-0.2780162754343517
-0.43126727688697075,-0.28245961962647703
-0.411453370125063,-0.29790994065317944
-0.3986978838520665,-0.27452368285525497
-0.3834390947895665,-0.26421739568757774
-0.3818699313748267,-0.2582434658980488
-0.38030076796008694,-0.2664198994043454
-0.37873160454534716,-0.264875193733481
-0.3771624411306074,-0.2500967149117693
-0.3825545772429435,-0.2583954464736863
-0.3940010070800781,-0.281795065201337
-0.3986978838520665,-0.30928487445584574
-0.4034089119203629,-0.3055936139614428
-0.41652642526934225,-0.3311787315862096
-0.43253252583165325,-0.351015916511194
-0.411085436421056,-0.36254062937266796
-0.3999329843828755,-0.35416341753148317
-0.40335562921339463,-0.3457862056902985
-0.4076573771815146,-0.3374089938491138
-0.39481366065240675,-0.32903178200792915
-0.4008442048103579,-0.32065457016674437
-0.4047401182113155,-0.2975788780705846
-0.4071810322423135,-0.28803393615419004
-0.40426118912235387,-0.28940282413615515
-0.43202677080708163,-0.27301928771669004
-0.43126727688697075,-0.26732791122512434
-0.44448200348884825,-0.26747192079155
-0.44170576526272687,-0.26737171381860225
-0.4465053927513861,-0.2649021433360541
-0.44680097026209675,-0.25646767687441696
-0.4475880284463206,-0.25613410911749845
-0.457764656313004,-0.26382226137379505
-0.4491588223365045,-0.2614878943903529
-0.4581021954936366,-0.24725273473938902
-0.4759656844600555,-0.2560852961753731
-0.4869812380883002,-0.2699060392616993
-0.4593537853610131,-0.27632816751204914
-0.4615610184208039,-0.2686160263137438
-0.471098376858619,-0.26832732395153136
-0.471098376858619,-0.27224594799440294
-0.46007451703471525,-0.28551623595887754
-0.45617072812972526,-0.2736625102028918
-0.450333995203818,-0.2773933980002332
-0.4404618047898815,-0.2890502018715019
-0.44210335516160537,-0.28219741138059706
-0.44448200348884825,-0.28361602327716884
-0.4492079211819556,-0.2803026645337764
-0.43207734630953876,-0.2854451801053327
-0.4496488263530116,-0.2732362509959966
-0.4562190886466734,-0.2771031773505519
-0.4589208787487399,-0.2833420483034048
-0.4862511542535597,-0.29678352317999845
-0.4844300875099756,-0.2903721747706779
-0.48260902076639167,-0.30089937276508083
-0.4807879540228075,-0.31263186326667447
-0.4789848327636719,-0.3091554404491216
-0.47638480894027213,-0.31354663146669004
-0.46651741766160537,-0.3249776659913324
-0.4596422256961945,-0.33518746599036064
-0.46727580408896174,-0.33006453632715327
-0.4562190886466734,-0.33127848307291663
-0.4464561708511845,-0.339680761840213
-0.4389652129142515,-0.3374759047778685
-0.42923650433940275,-0.3286124461918921
-0.3925895690917969,-0.32332713568388527
-0.386139408234627,-0.3294934324957245
-0.386139408234627,-0.34256816503420395
-0.386139408234627,-0.32628961819321367
-0.386139408234627,-0.305938720703125
-0.39740617813602575,-0.31341203528257155
-0.3917737160959551,-0.3311863230235541
-0.3892097473144531,-0.3269494659272
-0.40335562921339463,-0.3153121720499067
-0.413132083031439,-0.3214928166783271
-0.4007906759938886,-0.3189942469051228
-0.394380384875882,-0.3207731484180659
-0.397459953061996,-0.3036363895852767
-0.4043144718293221,-0.2745687759930815
-0.4160577097246724,-0.2690285450190454
-0.43656195363690775,-0.2700146727300995
-0.41730671544228826,-0.2688263850425606
-0.4578128937752016,-0.25592602781988494
-0.457764656313004,-0.2647172918367149
-0.44165617419827374,-0.2659887816775498
-0.4515553136025706,-0.26090684577600276
