HR,mBP
-0.12769009990076863,-0.24956516246890548
-0.11088906565020162,-0.24003965463211285
-0.080398928734564,-0.23865186397115978
-0.03195719565114663,-0.2232795829203591
-0.015075068319997498,-0.21020758329932365
0.0029142646379367587,-0.19775709465368474
0.00691162984430993,-0.19385327391363494
0.010908995050683323,-0.19392174867848255
0.014906360257056495,-0.202839941527713
-0.026722446564705127,-0.2070981305630053
-0.06378985989478325,-0.202090818490555
-0.05908258499637731,-0.2160444876447839
-0.05437531009797125,-0.23437067288071367
-0.10688154159053675,-0.23660786946614587
-0.08190610331873738,-0.23603585466223564
-0.08526365218623988,-0.24327633985832553
-0.08332172516853575,-0.2523177417356577
-0.0660567745085685,-0.2387461496229789
-0.06596620621219762,-0.23246590533659828
-0.06106025941910287,-0.23001842593672261
-0.058137462985131005,-0.2332374231139226
-0.06524153678647937,-0.22904360946731184
-0.009525052962764624,-0.21782672939015857
0.0003064063287550045,-0.21318615965582244
0.010137865620274633,-0.21047009520269744
-0.017629377303584937,-0.2168168404802161
-0.045396620227444506,-0.22126807976717977
-0.07959968813004037,-0.21174826550839554
-0.09558431563838832,-0.2198754305863262
-0.11156894314673638,-0.24016195268773322
-0.139540272374307,-0.256893556509445
-0.12369463520665325,-0.26092635576997825
-0.139540272374307,-0.25982643241312964
-0.14019258560672887,-0.275294821060712
-0.07335318288495463,-0.270783153932486
-0.055753892467867994,-0.2558850340582245
-0.056579835953251,-0.23422932031735855
-0.07541151969663562,-0.2280577094993781
-0.10285125240202875,-0.2355673111493315
-0.121688227499685,-0.23803323774195428
-0.10611158801663312,-0.2452580845771144
-0.12252499980311238,-0.245534033324588
-0.11908795756678425,-0.24564213539237412
-0.11309617565524188,-0.2488004010708178
-0.106796141593687,-0.2541364223802861
-0.14352663101688512,-0.25284663717545086
-0.11975995955928675,-0.24915514893792756
-0.10780549818469631,-0.2536126132035137
-0.09585103681010587,-0.2616804132414101
-0.09095376537692157,-0.26024297458022383
-0.08605649394373738,-0.26348573295631217
-0.09268656084614413,-0.26645277032804726
-0.09931662774855088,-0.2736149118907416
-0.11165385092458413,-0.25645340497220925
-0.09515590052450862,-0.23658046437733204
-0.18138934719947075,-0.22893854397446367
-0.18506105484501012,-0.23219261359219523
-0.16335333547284525,-0.23052257329077275
-0.16829902895035287,-0.2171069093011505
-0.24501431372857863,-0.21667632297496886
-0.20438126594789563,-0.22729909716553953
-0.23590549345939393,-0.22774676422574625
-0.22897685881583907,-0.2294196133589863
-0.22204822417228454,-0.23459021724871731
-0.21511958952872978,-0.24460415816425685
-0.20819095488517525,-0.2383362879207478
-0.2012623202416205,-0.24530165942747206
-0.17638471049647175,-0.2529686315735774
-0.16720310334236388,-0.2435640553336832
-0.08535188244235126,-0.2303232980604789
-0.08612449847358417,-0.22062774202716884
-0.08689711450481707,-0.2151526455855488
-0.08766973053604965,-0.21936224942183613
-0.08844234656728256,-0.21956061367964863
-0.08921496259851536,-0.20744392053404848
-0.08998757862974827,-0.20247221230274404
-0.09076019466098106,-0.20965340837317314
-0.09153281069221397,-0.21633265860638218
-0.09230542672344655,-0.2007198049061334
-0.09307804275467946,-0.196003586498659
-0.09385065878591226,-0.19128736809118474
-0.22816774922032512,-0.20802383043279693
-0.11360451482957412,-0.21567979499475276
-0.180083982406124,-0.22180145415500618
-0.1960308936334425,-0.22705738580048973
-0.17969211455314393,-0.23791982166802705
-0.16335333547284525,-0.24943717083527672
-0.17667715011104457,-0.25755803502021146
-0.190000964749244,-0.265205421257968
-0.19407715335969,-0.27545629093303015
-0.17266488844348538,-0.2766013833420786
-0.17344161002866687,-0.27239572705321047
-0.17452744514711438,-0.2721142365564755
-0.1930228202573715,-0.27471734042191387
-0.16900265601373488,-0.27910071225901745
-0.16892439319241437,-0.26634125211345616
-0.17715712516538562,-0.2638555877837375
-0.13757927187027474,-0.27089376117459574
-0.14214607977098037,-0.2745051597481343
-0.11105912731539813,-0.26947886908232277
-0.09853830645161288,-0.26370876938549437
-0.07110903340001262,-0.2689686485783971
-0.05479066602645377,-0.2488357771688433
-0.03847229865289503,-0.23838418989039178
-0.049297701927923376,-0.21399328127429262
-0.09645880422284525,-0.2097494400555815
-0.123778066327495,-0.22632154777868474
-0.14287727109847526,-0.22899684621326954
-0.14035563315114663,-0.23483511701745186
-0.11571871849798387,-0.24716846978486473
-0.04474430699502263,-0.25045002040578357
-0.028799856862714246,-0.24315259942960976
-0.027022536082934256,-0.23359619444282498
-0.02524521530315449,-0.23611154129256062
-0.0234678945233745,-0.2364842808661769
-0.08261416035313762,-0.22115542283698697
-0.10901604929277975,-0.21282108743392414
-0.11442996609595513,-0.23148493980293838
-0.1198438828991305,-0.24711692392529538
-0.13878988450573337,-0.25403052182932995
-0.15773588611233624,-0.2513031461345616
-0.17522455030871975,-0.23910924807116762
-0.12719197427072837,-0.2660637850785137
-0.11224808231476813,-0.286289651595538
-0.0931534305695565,-0.26730650337181283
-0.08895640219411538,-0.261731883186606
-0.11647821241809475,-0.27329295903296025
-0.059509031234249,-0.2742520612270678
-0.06669038341891376,-0.25174200712744865
-0.058777839906754004,-0.2523738424576337
-0.0660567745085685,-0.2616958238592195
-0.0908831934775075,-0.2647364222588231
-0.08031008320470012,-0.24941196726329296
-0.09367641325919862,-0.25033850219119247
-0.09593791346396174,-0.26064198052705223
-0.09654543476720012,-0.25581435777654693
-0.12452894641507062,-0.25108656242712224
-0.14676358622889363,-0.2541288309429416
-0.14230875815114663,-0.2623292533912469
-0.13896880611296625,-0.2600922086345616
-0.12984478858209425,-0.25475565592447913
-0.13708816036101312,-0.26341482893151436
-0.11765806136592738,-0.274894676398282
-0.10405423564295613,-0.2696724507346082
-0.07621543638167838,-0.24339256476407023
-0.055937490155619995,-0.24372727123659044
-0.08101986300560737,-0.24072797025614112
-0.08523871309013786,-0.2177557494509873
-0.08945756317466813,-0.19478352864583337
-0.09367641325919862,-0.22764891059837533
-0.08895640219411538,-0.23332305452716884
-0.08614460114509825,-0.2307854647660137
-0.0483707304923765,-0.22754839996793375
-0.01749653970041587,-0.22967552071187036
-0.011087109965662756,-0.22647929784670395
-0.0009661274571571843,-0.209790965217856
0.009154855051348276,-0.20336853331001248
0.019275837559853848,-0.196742574966962
0.029396820068359197,-0.1909835587686567
0.013766762518113707,-0.19132259236046334
-0.0018632950321320063,-0.1954217407833877
-0.02135455223821825,-0.18674563887107432
-0.055110808341733875,-0.19050628510280632
-0.052071602113785254,-0.20287205330768032
-0.06596620621219762,-0.20922532722131526
-0.06106025941910287,-0.202640134896805
-0.05077854279548888,-0.20265007967972637
