HR,mBP
-0.3402579522901966,-0.14330295543765548
-0.33258819580078125,-0.14330295543765548
-0.3175014372794859,-0.14988442795786694
-0.2921720935452369,-0.16397557804240515
-0.29941755725491437,-0.1522956962016091
-0.2988436298985635,-0.1491264735485981
-0.28438285089308213,-0.1459572508955872
-0.28456132548509894,-0.1427880282425762
-0.28473980007711563,-0.1452137354001476
-0.28491827466913233,-0.1476394425577192
-0.28509674926114914,-0.15006514971529072
-0.28527522385316584,-0.15249085687286235
-0.28545369844518254,-0.15491656403043375
-0.28563217303719934,-0.14917553953863494
-0.28803007064327113,-0.1407974015420942
-0.3169444914787046,-0.151207615487018
-0.339781484296245,-0.15501009385977216
-0.3316827589465726,-0.15881257223252632
-0.3239004073604461,-0.16261505060528048
-0.3298072814941406,-0.16641752897803463
-0.34168489517704137,-0.1702200073507888
-0.34688789613785287,-0.16843162840278592
-0.3516363328503024,-0.16664324945478293
-0.33264836957377775,-0.16485487050678005
-0.3298072814941406,-0.16306649155877717
-0.3330704473680065,-0.1612781126107743
-0.34168489517704137,-0.15754403640974812
-0.3464167194981729,-0.16029760256335512
-0.3254283781974546,-0.15862763817630599
-0.31197074151808213,-0.16683352645949934
-0.320463365124118,-0.14456381726620804
-0.313965089859501,-0.14519481753828511
-0.3174395407399824,-0.1458258178103623
-0.32003230433310237,-0.14645681808243938
-0.3130933700069305,-0.15629911659961904
-0.2978858947753906,-0.16333599944612875
-0.3154566364903604,-0.14493405166550066
-0.3129687155446699,-0.1439361572265625
-0.31209551903509325,-0.15381421141363494
-0.31346721033896174,-0.15599219478777981
-0.30550581409085187,-0.15940037058360546
-0.30745881603610126,-0.17011758225474194
-0.3248788156817036,-0.14938802386990824
-0.3243286378922001,-0.14029211547244247
-0.3262823781659526,-0.14868315891246886
-0.3165728661321825,-0.15664877820370804
-0.3044321613927041,-0.15827418085354472
-0.2860136955015121,-0.15989958350338151
-0.298460683514995,-0.14249750393540117
-0.3018982179703251,-0.1474937325093284
-0.30493767030777474,-0.15947719592953202
-0.2957735369282384,-0.16139836097831162
-0.2952603986186366,-0.1633195260270911
-0.29016937748078375,-0.1589121652479789
-0.2998635076707409,-0.14440128459266166
-0.3029764236942414,-0.15158597272426932
-0.29384686869959675,-0.15062132878090018
-0.27596418319209925,-0.1550349904530084
-0.29075142645066787,-0.1494423026469216
-0.3044321613927041,-0.12683044737251248
-0.3075216970136089,-0.12788216510222328
-0.30506392448179187,-0.13127333607839708
-0.30506392448179187,-0.13027377152324315
-0.2876403562484249,-0.13874771345907178
-0.28906828357327374,-0.14532766769181438
-0.30852717737997737,-0.1256653894832478
-0.3179343438917591,-0.12099263205457089
-0.3145248659195439,-0.12384913809856968
