HR,mBP
-0.3018982179703251,-0.28458575348355875
-0.3553031183058216,-0.27931790328144435
-0.31153352798954137,-0.28808973321867226
-0.2911392950242565,-0.27962520466515084
-0.33643550257528987,-0.2682921755966262
-0.3015172404627646,-0.2781289323645445
-0.3159529162991431,-0.2678362338697139
-0.33559602306735126,-0.2681431556815532
-0.3699680451423891,-0.2827146919212531
-0.340376946233934,-0.2762514180804959
-0.322981680593183,-0.2795509604079214
-0.281370593655494,-0.2840116889915656
-0.3159529162991431,-0.26899643323907807
-0.2760967131583921,-0.28229981987037467
-0.29209210795740925,-0.2818931465718284
-0.3080875027564264,-0.26617469597811727
-0.3609610526792465,-0.2605582469731421
-0.3099695021106351,-0.27367974276566387
-0.31508414976058463,-0.25849497021727297
-0.377609129874937,-0.257321485832556
-0.34168489517704137,-0.2703556800956157
-0.3731267375330771,-0.26416881048857277
-0.3930785886702999,-0.2771733222316154
-0.32003230433310237,-0.286772998411264
-0.38437738726215975,-0.2836183766227457
-0.3627966603925151,-0.29952152688704914
-0.37233869491084925,-0.3014911253060868
-0.367814710063319,-0.3055807844323305
-0.310470457999937,-0.3141956993596471
-0.3426935749669229,-0.3002351979118082
-0.33174317882907,-0.3038500885465252
-0.33367280037172375,-0.30582985949160446
-0.3842585779005482,-0.29596167417307995
-0.3654669330966088,-0.3089283046437733
-0.34667528829266947,-0.3218852939890392
-0.3278836434887301,-0.32220512124436407
-0.30909199868479087,-0.3145307094896611
-0.32187738726215975,-0.30685629773495804
-0.3283412892331359,-0.31171861335412776
-0.3348051912041121,-0.29252677651780157
-0.34126909317508825,-0.2729789012700171
-0.3075845779911164,-0.27410471142821047
-0.3921546936035156,-0.26873403520726447
-0.3702854648713143,-0.26336335898631846
-0.3484162361391129,-0.27723003026857895
-0.36951532671528475,-0.2674108856353
-0.4155885019610005,-0.2743872647261738
-0.34132852861958163,-0.2919619735793688
-0.3580813254079511,-0.2843319717331312
-0.3935128488848286,-0.2873217075025264
-0.3331307441957535,-0.2929156858529618
-0.40041560511435237,-0.2794022441503421
-0.3626820964197959,-0.280740918211676
-0.3543740549395161,-0.2828433667842428
-0.4003619532431325,-0.27326418748542447
-0.4098221563523815,-0.2851958773029384
-0.359926039172757,-0.29070483155511506
-0.4003619532431325,-0.2809679021882774
-0.33799140684066276,-0.29316787340154693
-0.3511690939626386,-0.2833164651595538
-0.3709852157100555,-0.2794298010679027
-0.3035464132985761,-0.29083684665053633
-0.3190907509096207,-0.2825263483607354
-0.33463508852066537,-0.2706355763905084
-0.3307760915448589,-0.2757243445856654
-0.3009452819824219,-0.2707123258220616
-0.3174395407399824,-0.26807197330405275
-0.3259165363927041,-0.26543162078604365
-0.32052489249937,-0.2627912682680348
-0.36911896736391125,-0.2601509157500259
-0.389646960842994,-0.25751056323201693
-0.34180364301127775,-0.25487021071400806
-0.3599852900351247,-0.25544974104088936
-0.37816693705897175,-0.27363836943213615
-0.4017004197643649,-0.2689027549022466
-0.38426713020570813,-0.2844001428404851
-0.344528567406439,-0.28906227225687964
-0.39648929719002013,-0.28270877060012434
-0.3957331257481729,-0.2965139512398943
-0.3895376882245464,-0.29592743679065614
-0.32187738726215975,-0.3036564309798663
-0.3239615655714466,-0.28704666972753423
-0.3306550056703629,-0.2883729697459966
-0.28867918445218,-0.28932508781774724
-0.3812252167732485,-0.27256228318854947
-0.3535599247101815,-0.28973510134872515
-0.33888712236958163,-0.27942160231557056
-0.3403453826904297,-0.28009124300373134
-0.34180364301127775,-0.2899747630256918
-0.3768272399902344,-0.2775117485084344
-0.34174433062153475,-0.28862492955146146
-0.3112948017735635,-0.2931211860618781
-0.28084527292559225,-0.27526392391071985
-0.28235441638577374,-0.27515825110288405
-0.2959739931168095,-0.28341280049945583
-0.30959356984784525,-0.2706803658708411
-0.375932385844569,-0.2761782366244947
-0.3378717976231729,-0.2867863593409904
-0.3883342127646169,-0.28413300016033116
-0.36508301765688,-0.29738544824704605
-0.38866264589371224,-0.29282276665986473
-0.34653460594915575,-0.3031744506228623
-0.3179961173765121,-0.3080686502788791
-0.3322261687247984,-0.29813069965115824
-0.295837648453251,-0.3057474923964164
-0.27757946137459044,-0.3086248748931125
-0.25932127429593,-0.28278309077172725
-0.2875104104318926,-0.27744752494849967
-0.26480607063539563,-0.2838975896882774
-0.28854936169039813,-0.2709112214804882
-0.30909199868479087,-0.27044928251807365
-0.2737750391806325,-0.2793305050674363
-0.33264836957377775,-0.27119081411788715
-0.33805108839465725,-0.28028550788537776
-0.2866649012411794,-0.290672264288907
