HR,mBP
-0.30240581881615425,-0.07467385666880444
-0.3075845779911164,-0.06525531218419622
-0.30846429640246975,-0.06299458214299591
-0.3085899353027344,-0.060978144555542624
-0.31352935298796625,-0.0605340454708877
-0.30959356984784525,-0.06488204120996577
-0.31508414976058463,-0.07239961386913096
-0.313965089859501,-0.07186540442319655
-0.30544268700384325,-0.07744587001515857
-0.3085899353027344,-0.0828940168542055
-0.3130311043031754,-0.09002905698557995
-0.3109709216702369,-0.09477294618217502
-0.3154566364903604,-0.09778515260611009
-0.30544268700384325,-0.10331991774525806
-0.3035464132985761,-0.1096613490166356
-0.3105956046811996,-0.1002666416452892
-0.310470457999937,-0.10515909527071676
-0.310532969813193,-0.11125016093847173
-0.3070814071163055,-0.10679876982276115
-0.30043645058908774,-0.11049762175450872
-0.30601033856791837,-0.10825951419659519
-0.2974383446478075,-0.09801244024020528
-0.2959017599782636,-0.10244553599191542
-0.2999908693375126,-0.0905573451103856
-0.3018982179703251,-0.08065484649506371
-0.30594745759041075,-0.08270096660253423
-0.30601033856791837,-0.09345621137476678
-0.3125946291031376,-0.08735421403723564
-0.31508414976058463,-0.07566932184779229
-0.313965089859501,-0.08652128153179417
-0.3129687155446699,-0.08969548922866133
-0.31953934700258313,-0.0730344098598803
-0.3238392491494456,-0.07262492772951645
-0.31997077695785026,-0.08122473569651745
-0.3234105263986895,-0.07097576388079141
-0.32193694576140375,-0.0678086162206546
-0.320463365124118,-0.07466467102961749
-0.3238392491494456,-0.06677557342681129
-0.3224297800371724,-0.05877495760941387
-0.31706828455771174,-0.0628324290413168
-0.311095945296749,-0.059295730211248454
-0.30959356984784525,-0.037331728199821224
-0.303039796890751,-0.02977179532027363
-0.2957735369282384,-0.03630232929590327
-0.29320316929971013,-0.03349114413285137
-0.2964144060688634,-0.008449649336326193
-0.29941755725491437,-0.0011593643112561836
-0.2906222189626386,-0.01990763346354163
-0.28913301037203876,-0.012939149467506184
-0.29384686869959675,0.008590546413440592
-0.2942326453424269,-0.0050988648068251985
-0.28490521830897175,-0.02749481960315614
-0.2838599912581905,-0.01598194938393971
-0.2876403562484249,0.002393428365982553
-0.2796614862257435,-0.010029958848336462
-0.28018760681152344,-0.027667904374611307
-0.2807137273973034,-0.006431162060789752
-0.280319336921938,0.0038371679201647524
-0.2776836272208921,-0.009636874222636815
-0.2860136955015121,-0.023119570604011153
-0.2923010549237651,0.001957224376166078
-0.2942326453424269,-0.003576250218633392
-0.28958671323714713,-0.03207534106809706
-0.3044321613927041,-0.020071456681436617
-0.31203313027658774,-0.013296933909553776
-0.3125946291031376,-0.02919932503012279
-0.315580798733619,-0.034505891562694346
-0.32052489249937,-0.0228729248046875
-0.31997077695785026,-0.031138026299168176
-0.31601505894814763,-0.04862786288285137
-0.3257945891349546,-0.041470276182563715
-0.3301707852271295,-0.04386954995530157
-0.3316223390640751,-0.059964687670048145
-0.34168489517704137,-0.06402519567688902
-0.3434021242203251,-0.05794422662080223
-0.3451193532636089,-0.06550658876030002
-0.3482236144363239,-0.06391724543784982
-0.34806411497054557,-0.05892807690065294
